epoch,acc,loss,val_acc,val_loss
0,0.8936254255349892,0.34537357476589936,0.7063005420776681,1.220371648649711
1,0.9627920272342195,0.12574206592967158,0.7048342664178441,1.487031015762552
2,0.9783997297367532,0.07881482039585495,0.7133208922065227,1.6115504598103005
3,0.9858215742834125,0.05615677990156112,0.7180307473562606,1.605667771340525
4,0.9899171019467249,0.043387195766235453,0.6937261174797832,2.003532632216159
5,0.9918505236350407,0.03666483515939914,0.7097218519505909,1.8804213012696354
6,0.9937943400639276,0.03138006516279671,0.70772238514174,2.3122569548469647
7,0.9943244718172605,0.028290421437181777,0.7097218519505909,2.2799674710560924
8,0.9953067747719654,0.02614609656103697,0.7178085843774993,2.1298256144684022
9,0.9955978274992854,0.02459926539269904,0.7223407091442282,2.176892550150193
10,0.9960240118500039,0.023233571753247775,0.6994134897360704,2.4370367022802775
11,0.9961279592526182,0.022853056108928762,0.698258242246512,2.3856189324994177
12,0.996439801460461,0.021917080760437,0.7126544032702391,2.401224518694678
13,0.9968348015903953,0.021104555381408974,0.7111436950146628,2.44726706701947
14,0.9967256568176502,0.02154813170099442,0.7150981960366125,2.521462663546576
15,0.9969075647722253,0.02079557870825906,0.7054118901626233,2.5525479824866943
16,0.9972713806813752,0.020353936427978954,0.713365324802275,2.5787796770813984
17,0.9972557885709831,0.019484253602040393,0.7032346929707634,2.6416576588371603
18,0.9972713806813752,0.02001637211658303,0.7048342664178441,2.6742729049229443
19,0.9972713806813752,0.019859613281643002,0.7021683106727095,2.6551898427780674
20,0.9975052623372573,0.019152138673687008,0.7078556829289967,2.79972942303939
