epoch,acc,loss,val_acc,val_loss
39,0.9981982579475616,0.018589257741135384,0.9946447026400677,0.02720816151830858
40,0.9983751160631383,0.018056494986438548,0.9941123046569165,0.030440748779953137
41,0.9982203652120086,0.017783872041527295,0.9946447026400677,0.026020505056153845
42,0.9983916965114736,0.017506805540675175,0.99570949860637,0.025582075611031974
43,0.9983309015342442,0.01711297098656095,0.9954589583790048,0.02485973632338743
44,0.9983695892470266,0.016845159022896926,0.9954902759074253,0.0251234279547542
45,0.9982811601892382,0.016613180812861856,0.9952710532084807,0.025969494325579722
46,0.9983640624309148,0.016419429729303135,0.9950205129811155,0.024212733469302635
47,0.9984745987531503,0.015981533431992868,0.9954276408505841,0.023963963445147105
48,0.9984138037759208,0.01601545371682805,0.9948326078105916,0.02665432574368794
49,0.9983972233275854,0.015695708778508066,0.9954276408505841,0.025586389134392748
0,0.9294501923332007,1.3733259278920347,0.9787980332592152,1.1517190675403057
1,0.9885208029358448,1.035251540841899,0.9911058219285334,0.933086365936417
2,0.9947384710615909,0.8159689232262302,0.9928282859916695,0.717641723648403
3,0.9962472918601052,0.608070850187837,0.9939243994863926,0.5246760637535938
4,0.9965070522173586,0.4394148935920423,0.9951144655663775,0.37848827214291203
5,0.9966120617234824,0.32038116545735584,0.9946447026400677,0.2812084580377962
6,0.9966175885395941,0.2413302336527065,0.9946760201684883,0.21767078093233097
7,0.9966231153557059,0.18900223888505246,0.9948952428674329,0.1738907402622043
8,0.9966839103329354,0.1531861060939997,0.993611224202186,0.1464091735266634
9,0.9967723393907237,0.1288538357643933,0.9947699727537502,0.12362765405870867
10,0.9969602511385242,0.11147569216978552,0.9948012902821709,0.1095184237609576
11,0.9968828757129593,0.09934442269328778,0.9948639253390122,0.100120595374789
12,0.9968884025290711,0.09058549618981385,0.9950831480379568,0.09305154115016691
13,0.9967944466551709,0.08400994676268268,0.9951771006232188,0.08625945726052613
14,0.9967723393907237,0.07925477975764252,0.9955842284926874,0.08177785509239738
15,0.9970763142768714,0.07538495897138583,0.9950831480379568,0.08151819854242079
16,0.9967723393907237,0.0727181175931456,0.9953650057937428,0.07683022718057948
17,0.9969436706901887,0.07052806209317067,0.9949891954526948,0.0752432747209077
18,0.9968773488968475,0.06877145563081093,0.9948326078105916,0.07295173011450214
19,0.9968386611840651,0.06728592092373825,0.9948012902821709,0.0719310790928037
20,0.9967889198390592,0.06614736719543277,0.9952397356800601,0.07053999326457464
21,0.9968331343679533,0.06520550120858282,0.9948012902821709,0.0702125705401298
22,0.9969215634257417,0.06448004840908471,0.995615546021108,0.07070558673478268
23,0.9969270902418534,0.06364372642096018,0.9953650057937428,0.0688209809696089
24,0.9967502321262767,0.06324826513751883,0.9953650057937428,0.06829592589938668
25,0.9968718220807358,0.06268921372102965,0.9954589583790048,0.06749443335022944
26,0.9969436706901887,0.062106021656836985,0.9953336882653221,0.06728739918350692
27,0.9967612857585002,0.061984055835130905,0.9953023707369014,0.06621642154146344
28,0.996938143874077,0.06151725426754395,0.9950831480379568,0.06606267475958835
29,0.9968552416324004,0.061244785093720125,0.9952397356800601,0.06682031506420559
30,0.9970486801963125,0.06096570416655766,0.9946447026400677,0.06615970349768509
31,0.9968939293451828,0.060854735260489776,0.994613385111647,0.06566838097078219
32,0.9969105097935181,0.060645338913953954,0.9956468635495287,0.06538664553975831
33,0.9970652606446478,0.060418870178002994,0.9950205129811155,0.06526121509264259
34,0.9968828757129593,0.06025474920237039,0.9948326078105916,0.06525529464233985
35,0.9969160366096299,0.060210645326967925,0.9952084181516395,0.06566793016235599
36,0.9971205288057656,0.059955258513562176,0.9956468635495287,0.06422777348894644
37,0.9969326170579652,0.05980698583091624,0.9955842284926874,0.06478853046062005
38,0.9968110271035062,0.0598041210260158,0.9952710532084807,0.06454560879409912
39,0.9969160366096299,0.0595510655693473,0.9954276408505841,0.06428778422559776
40,0.9969823584029712,0.05941571912964159,0.9950831480379568,0.06408863179244495
41,0.9969823584029712,0.05942184202992015,0.9956468635495287,0.06412505124983796
42,0.9970763142768714,0.05919190637315016,0.9947699727537502,0.06611261975951989
43,0.996866295264624,0.05922148119818497,0.9938930819579719,0.0656517669347358
44,0.9968828757129593,0.059158072055108236,0.9953963233221634,0.06390194611123441
45,0.9970265729318654,0.058927944701787735,0.9951457830947982,0.0648908531173981
46,0.9968552416324004,0.05907416041804893,0.9951771006232188,0.06423430212500295
47,0.9969823584029712,0.05880239628452692,0.9951457830947982,0.06422542271993456
48,0.9967391784940531,0.05898420477378467,0.9950205129811155,0.06368890188447496
49,0.9968607684485122,0.05874817911103133,0.994519432526385,0.06418218102435277
0,0.9736039262501658,0.09682488068666481,0.9905421064169616,0.0439989089448461
1,0.9919584825573684,0.03730553395472305,0.9897904857348658,0.044943678532061625
2,0.9935723128620064,0.03215223104999483,0.9921079828379944,0.041504927620742975
3,0.9941581553698545,0.030664021237769186,0.9929222385769315,0.040135087261861296
4,0.9949042755449441,0.02899245321366862,0.9931727788042968,0.03579333555707588
5,0.9947163637971438,0.03000973681234281,0.9942375747705992,0.034057343048145776
6,0.9952193040633152,0.028554763464903533,0.9919827127243118,0.049137513998069066
7,0.9950148118671795,0.029375727179344478,0.9934859540885034,0.036957062154530915
8,0.9957554052261574,0.028895587984154782,0.9948326078105916,0.034496072285482335
9,0.9953685280983331,0.028692645891409168,0.9939557170148132,0.03380368592938624
10,0.9959322633417341,0.02811481832966117,0.9941749397137578,0.035627206718341874
11,0.9959764778706283,0.028606121984749034,0.9929222385769315,0.037958972083889354
12,0.9956835566167043,0.02864515947251056,0.9944254799411231,0.03355750552518916
13,0.9957719856744927,0.027810242639443348,0.9948326078105916,0.03319469219494996
14,0.995959897422293,0.027758687068261664,0.9954589583790048,0.03130897011948903
15,0.9961146482734227,0.027044838015611878,0.9944881149979644,0.033311238252287996
16,0.9961257019056462,0.02635224460647918,0.9945507500548056,0.030988936953843693
17,0.9958769951806163,0.0274773614804174,0.9933920015032414,0.034705129595987504
18,0.9962307114117699,0.02550102953661164,0.994613385111647,0.0340306860197638
19,0.9962251845956581,0.026633792429623493,0.9927343334064076,0.042521511463687045
20,0.9960206923995225,0.02656468201675555,0.9948326078105916,0.032550727114611516
21,0.9961201750895344,0.026538845499369766,0.9952710532084807,0.031858104151423046
22,0.9962307114117699,0.02621090673686007,0.9932354138611381,0.04024754772451888
23,0.9961643896184286,0.02606856114944953,0.9948639253390122,0.029685987840302734
24,0.9962638723084406,0.025648944777925214,0.9951771006232188,0.02817250299377575
25,0.9963578281823408,0.025423467162812546,0.9943941624127024,0.03269110158067623
26,0.9963080868373347,0.025100645856638536,0.9943002098274404,0.03194469392738553
27,0.996153335986205,0.02603359484001049,0.9943628448842817,0.033080009103711755
28,0.9965125790334703,0.024700853447784173,0.9950518305095362,0.034838310979445064
29,0.9961699164345403,0.02505719597285565,0.9947386552253297,0.02974368156953031
30,0.9962859795728877,0.02366138161663041,0.994707337696909,0.03195014296268186
31,0.9962583454923288,0.02374265246124898,0.9958660862484733,0.027058872933760587
32,0.9963136136534465,0.024246197262916495,0.992515110707463,0.04010562131334835
33,0.996424149975682,0.023259487156105405,0.9943628448842817,0.02812633157198296
34,0.9964020427112349,0.02310032654311031,0.9937678118442892,0.03069464802496537
35,0.9963744086306761,0.023893369335074896,0.9948012902821709,0.028504412764234956
36,0.9963965158951231,0.02306094155788307,0.9955842284926874,0.02545585208305426
37,0.9961146482734227,0.023740545309231455,0.9949265603958536,0.02982569241471079
38,0.9963357209178936,0.023524666045442677,0.9945507500548056,0.028320525268897813
39,0.9965291594818058,0.02225855022358192,0.993611224202186,0.02867788392022597
40,0.9966120617234824,0.022224330857454434,0.9953023707369014,0.027246318176153774
41,0.9963799354467878,0.02242206423273472,0.9946760201684883,0.027899515711945686
42,0.9964573108723527,0.022871912432630346,0.9952710532084807,0.028369246188061536
43,0.996645222620153,0.021862158962686146,0.9942375747705992,0.026404286105196132
44,0.9962583454923288,0.022401672483247228,0.9935485891640113,0.02887980088800176
45,0.9962804527567759,0.022808554188018557,0.9944881149979644,0.025439093120807738
46,0.9965623203784764,0.020730267373106494,0.9942688922990197,0.026025132514205747
47,0.9962693991245524,0.021883257034716854,0.9928282859916695,0.03633349244865045
48,0.9964573108723527,0.021192967318454332,0.9948639253390122,0.026656044384334596
49,0.9963136136534465,0.021888743116820823,0.9945507500548056,0.024955534917742526
0,0.9733441658929124,0.2015695739549831,0.9928596035200902,0.13428275688018754
1,0.9922071892823981,0.12687031465804127,0.9897904857348658,0.12515049367290948
2,0.992969889905823,0.10796640798954853,0.9926090632927249,0.10286121243285302
3,0.9937712782420304,0.09059880467402438,0.9938617644295512,0.08593663433334814
4,0.9937989123225892,0.07824652742189454,0.9943941624127024,0.0732783786482328
5,0.9940641994959544,0.06977756146917889,0.993423319031662,0.07022623722626557
6,0.9942465844276429,0.06338713291525003,0.9942062572421785,0.06154610334334471
7,0.9943626475659901,0.05962275509702889,0.9952397356800601,0.05826721123359123
8,0.9942797453243136,0.05644189801944864,0.9927656509348283,0.06186754367530434
9,0.9946058274749082,0.05383517332076921,0.9932667314082254,0.05818024843591464
10,0.9949208559932794,0.049854967177537485,0.9953963233221634,0.04774585790239877
11,0.9947163637971438,0.04880374405204804,0.9941749397137578,0.04881115918541256
12,0.994782685590485,0.046946228885002855,0.9932040963327174,0.05150916756386168
13,0.9946555688199142,0.04646407041635939,0.9937678118442892,0.048093179759348764
14,0.9949208559932794,0.0446835626179435,0.9943628448842817,0.04624293262508155
15,0.995346420833886,0.04201941369363709,0.9957408161347906,0.040822380005992254
16,0.9952469381438741,0.04063479582538507,0.9896652156211831,0.05683159983807993
17,0.9950700800282973,0.04052758243755372,0.9944881149979644,0.04315908191936954
18,0.9953906353627802,0.03780683043692092,0.9955842284926874,0.03751624737459085
19,0.9951640359021975,0.037826811580751095,0.9942062572421785,0.042227964213670435
20,0.9954624839722332,0.03674517137234795,0.9953023707369014,0.03785738857978495
21,0.9953961621788919,0.0355078181212435,0.9958660862484733,0.034216755737214354
22,0.9957775124906044,0.03349520219244923,0.994707337696909,0.036786729114761364
23,0.9953906353627802,0.03314013555336284,0.9948326078105916,0.03359040628051996
24,0.9954735376044568,0.032565713862771115,0.9954276408505841,0.03178184799369786
25,0.9956725029844807,0.031580114076328686,0.9942688922990197,0.03816715919045084
26,0.9955232789494628,0.03141642019377308,0.9944881149979644,0.03487327473558303
27,0.9960151655834107,0.030125888838567504,0.9942375747705992,0.033814276994863224
28,0.9955509130300216,0.030080548575271603,0.9948012902821709,0.03218728932807977
29,0.9959709510545165,0.028772566024613127,0.9946760201684883,0.02967226537152934
30,0.9958438342839457,0.0287100814938283,0.9953023707369014,0.028619208968451316
31,0.9958991024450634,0.028115939484576375,0.9950831480379568,0.031168290153428126
32,0.9959654242384047,0.026873500666935595,0.9944881149979644,0.03297280586140853
33,0.9959377901578459,0.027077897372632716,0.9938617644295512,0.032701692480077905
34,0.9961422823539815,0.02624285764311647,0.995897403776894,0.026893174960007163
35,0.9961643896184286,0.025986327627523776,0.9944881149979644,0.028030294401548462
36,0.9959212097095106,0.026071828954515087,0.9952397356800601,0.027520339666109152
37,0.9961920236989875,0.02502509529162975,0.994519432526385,0.029969317187723398
38,0.9959875315028518,0.025701497548063418,0.9952084181516395,0.02820638760887939
39,0.9960980678250874,0.024815447566154603,0.9931727788042968,0.034727070516285166
40,0.9962693991245524,0.02429716923744476,0.9954276408505841,0.025890544946594058
41,0.9959267365256224,0.02483577929839387,0.9956468635495287,0.026281221104369708
42,0.9960649069284166,0.024093380638240066,0.9943315273558611,0.028990311444746963
43,0.996031746031746,0.024534179083945323,0.9930161911621935,0.031217181880640373
44,0.9961422823539815,0.02384110393471482,0.9951144655663775,0.02528343056557991
45,0.996153335986205,0.02375002015170726,0.9952084181703061,0.02815935968613521
46,0.9962417650439934,0.023272494191289274,0.9944881149979644,0.029589090953402505
47,0.995860414732281,0.023798179510441744,0.9906047414924696,0.04342201054315556
48,0.9961643896184286,0.02331406716352043,0.9947386552253297,0.027762046477850348
49,0.9962196577795464,0.022884238059848457,0.994613385111647,0.027815105311803784
0,0.9720398372905337,0.8171287088335765,0.988130656728571,0.40056415009310437
1,0.9882555157624795,0.25918253696754906,0.9853747142275532,0.20164898889718721
2,0.9884323738780564,0.16942600422235046,0.9893520403369767,0.15255826784688134
3,0.9899411946765707,0.1387266809698172,0.9909492342864301,0.12720974762717077
4,0.9908641729672371,0.11919231936167557,0.9891015001096114,0.11895356980606525
5,0.9919253216606977,0.10699478091364299,0.992421158122201,0.10251007620483803
6,0.9923453596851926,0.09856368757600878,0.9917948075724545,0.09822097765279755
7,0.992848299951364,0.09279219756912488,0.9925464282358836,0.0924961794630808
8,0.9931578016536233,0.08882012834523176,0.988130656728571,0.10055605974850461
9,0.993141221205288,0.08649783564793492,0.992421158122201,0.08952234117509929
10,0.9934783569881063,0.0849664322641535,0.9906360590022235,0.09445535658596303
11,0.9939812972542778,0.08265359752829239,0.9909179167580094,0.09049485853810281
12,0.9937712782420304,0.08179624140540638,0.9937364943158686,0.08191583877895042
13,0.994196843082637,0.08021803636006854,0.992671698368233,0.08483472436788755
14,0.9939868240703895,0.08030436790152998,0.9926716983495663,0.08399503618909976
15,0.9943129062209842,0.07883193257782853,0.9923585230653597,0.08579716119311029
16,0.9939205022770482,0.07916601012066114,0.9920766653095737,0.08541128955685093
17,0.9940752531281779,0.07890232301556359,0.9900723434906518,0.09240764738392014
18,0.9944179157271079,0.0783150170828391,0.9933606839748207,0.08052309836229445
19,0.9945671397621259,0.07763714511743848,0.9936738592590273,0.08179234631765811
20,0.9942355307954194,0.07747382885886529,0.9926716983495663,0.08619789855556391
21,0.9945616129460141,0.07684030775213851,0.9939243994863926,0.07896012718819351
22,0.9940199849670601,0.07752614880807784,0.9932354138611381,0.08035938897780907
23,0.9944068620948844,0.07683833208955156,0.9917321724969466,0.08692934888439743
24,0.9944123889109961,0.07693442015477484,0.9918887601390498,0.08447822274907428
25,0.9944952911526728,0.07603708988974432,0.9911058219285334,0.08777731565608027
26,0.9944455498076668,0.07651080756690377,0.9926716983495663,0.0794715701862654
27,0.9944344961754432,0.07623983389346844,0.990228931132755,0.08675081515487848
28,0.9945947738426847,0.07605836952800496,0.9940809871284958,0.07803031075564404
29,0.9945173984171198,0.07640067421082039,0.9943002098274404,0.07707309791523852
30,0.9947329442454791,0.07504604982685156,0.9924837931790423,0.08264162036500182
31,0.9945947738426847,0.07549867871485787,0.9934859540885034,0.07898648963438304
32,0.9946555688199142,0.07538370674907326,0.9940183520716545,0.0770258718440572
33,0.9945892470265729,0.07557254346057844,0.9923585230653597,0.08085713038896328
34,0.9947937392227085,0.07513440166586337,0.9939870345432339,0.07614302336910647
35,0.9944455498076668,0.07534106542590327,0.9935485891453446,0.0779132350557324
36,0.9945781933943494,0.0751114046490097,0.9929535561053522,0.07982302393907408
37,0.9946389883715789,0.0749036425450133,0.9919513951958912,0.07894637839960424
38,0.9947329442454791,0.07487462684146477,0.9948639253390122,0.0756947998303852
39,0.994782685590485,0.07463754807388182,0.9934546365600827,0.08014860524730937
40,0.9945284520493434,0.07501523513487739,0.9852494441138705,0.1018882621272067
41,0.9947937392227085,0.07428768806058363,0.9951144655663775,0.07582197406791127
42,0.9944344961754432,0.07461014161832759,0.9927656509348283,0.07925292371509816
43,0.9949153291771676,0.07429265308012227,0.9921079828379944,0.0806789946604718
44,0.9948987487288323,0.07427142466365613,0.9932980489179793,0.07911085071796606
45,0.9944013352787726,0.07492298581239457,0.9932354138611381,0.08109302679171583
46,0.9948711146482734,0.07366414686491415,0.9922645704800978,0.08015037394481628
47,0.9946721492682495,0.07440138245323859,0.9927969684632488,0.08090153144187937
48,0.9947163637971438,0.07421498444355804,0.9934859540885034,0.07782359571018484
49,0.9948434805677145,0.07390519749544004,0.9907613291159062,0.08504908409217325
0,0.9496230711411769,0.22379743756043077,0.9658325765117298,0.21213627979124355
1,0.9754001414864925,0.20113311636488493,0.9761047258150387,0.21318027274041743
2,0.9789925719591458,0.22948393700237948,0.9766997588736979,0.2382671875117742
3,0.981634390060574,0.23900998998366643,0.9879740690864677,0.19353889227697454
4,0.9831487376752001,0.23194640964202434,0.9755723278318875,0.2756295341325521
5,0.9825021001901225,0.23373075791166797,0.9660831167204285,0.3631285172548375
6,0.9843591104036786,0.21934543758276293,0.977169521781341,0.24908180286899168
7,0.9849007383826325,0.22283965156023205,0.9881932917854123,0.19401498068811107
8,0.985132864659327,0.2123461503221074,0.9909179167580094,0.1806971551099395
9,0.9853152495910156,0.20643112538700717,0.9858757946822837,0.19698329162085815
10,0.9863653446522528,0.1965347043249163,0.98903886505277,0.17964487578863939
11,0.9874209665296017,0.1856469715582933,0.9837462027496789,0.21141328391990055
12,0.9866637927222885,0.1932976191004692,0.989226770223294,0.17778134123687886
13,0.9882831498430384,0.17631183533828856,0.9881619742569916,0.16810856513567726
14,0.985353937303798,0.18454405766135476,0.989132817638032,0.16497649777975687
15,0.9877028341513021,0.1775674579302122,0.9795183363998236,0.28584317008752586
16,0.9876199319096255,0.1854207697439959,0.9867840030064827,0.18937250319579577
17,0.9891840208692576,0.16584621002399283,0.9860010647959663,0.19371779804633907
18,0.9886700269708626,0.17100088278192968,0.9882246093138329,0.16499922469028241
19,0.988979528673122,0.16380489084413535,0.988318561899095,0.16860619781049485
20,0.9895101030198523,0.16605388471996635,0.9917321724969466,0.14922937936900027
21,0.9892282353981519,0.16274367969585424,0.9863768751370142,0.1855071141995264
22,0.9892006013175929,0.16397534085755303,0.9855626194167438,0.19254841566522615
23,0.9892613962948225,0.1659402228671465,0.9886943722401428,0.1735825746558976
24,0.9893829862492816,0.16794472990892986,0.9867840030064827,0.1535847953126002
25,0.9891729672370341,0.1619794119412821,0.9888196423538255,0.1568930641384623
26,0.9893277180881638,0.16094284307887122,0.9826187717265353,0.20114610198594585
27,0.9897256488482116,0.15919971275855088,0.9872850834612132,0.1821241816357331
28,0.9893885130653933,0.16297313302364,0.991231092042216,0.1460105682193294
29,0.9899798823893532,0.15219205704049016,0.9872224484043719,0.172140647070877
30,0.9894990493876288,0.1575798235150749,0.991512949798002,0.146428843081606
31,0.9903722863332891,0.14536596310019056,0.9901976136043343,0.1454203664168698
32,0.9896814343193173,0.15358269294120117,0.9873164009896339,0.17410991782669785
33,0.991134986956714,0.14674941857690102,0.9899783909053897,0.1600119100073293
34,0.9909747092894725,0.14490970410266585,0.9919827127243118,0.12987369651642264
35,0.9897035415837644,0.15752845584968042,0.9905421064169616,0.14782351494583984
36,0.9908365388866781,0.14287049074308855,0.9882246093138329,0.15645898344193374
37,0.9906265198744307,0.13514066000135116,0.9908239641727475,0.12935804063934062
38,0.9907315293805544,0.13185083753719945,0.9861889699664902,0.17030412938229622
39,0.9908586461511253,0.1362352540104871,0.9909179167580094,0.13525019830993398
40,0.991477649555644,0.12671572889276328,0.9895712630359212,0.13028331651841735
41,0.9907149489322191,0.13303307272062623,0.9788606683347232,0.19730639746663178
42,0.9912786841756202,0.12263337371638384,0.9875356236885785,0.13293756483293215
43,0.9910741919794844,0.12426001063053933,0.9903855187748583,0.12724785001651034
44,0.9907646902772251,0.1253479805675295,0.9929848736337729,0.12317988103371305
45,0.9917374099128974,0.11552023019206963,0.9900410259622311,0.12335310098551355
46,0.9910907724278197,0.1126707763536574,0.9895086279790799,0.12598351467663174
47,0.9908752265994606,0.11773881770493513,0.9905107888885409,0.11883366604031602
48,0.9909691824733607,0.11403150051086383,0.9855313018696564,0.17013036422584302
49,0.9920469116151568,0.10956080803912742,0.9905421064169616,0.11611590305291529
0,0.9439801918910554,0.41420235234113945,0.9660831167390951,0.3784706517883675
1,0.9629095370738825,0.3584714184514396,0.9519275938929581,0.37367228967599664
2,0.9697351549719238,0.2976601035629622,0.963107951520466,0.31579363416426653
3,0.9736149798823893,0.2686109931389006,0.9801760045097241,0.24175654160750917
4,0.9777158774373259,0.2373054222253493,0.9808963076633992,0.22306911004251925
5,0.9786333289118805,0.22861915740290767,0.9808963076820659,0.2081022169888402
6,0.9798105407436883,0.2169869579149135,0.9755096927937129,0.22254015393406998
7,0.9810043330238316,0.19892426914127678,0.9672105477622388,0.2667989442947756
8,0.9824855197417871,0.18284349458961432,0.9820550562149635,0.1731709148267557
9,0.9828281823407171,0.1738358709819359,0.9886943722588095,0.15355532161866026
10,0.9828337091568289,0.16548389853596576,0.9866900504212207,0.14609261466619727
11,0.9838561701375071,0.15881141628244014,0.9851868090570293,0.15176900778571167
12,0.9842264668169961,0.15478781601997577,0.9826187717265353,0.1537557298781944
13,0.984447539461467,0.14932768041552202,0.9833390748802104,0.1508862398027448
14,0.9845414953353672,0.1482832489383101,0.9846857286209654,0.14660823591024785
15,0.9847072998187204,0.14458442270089014,0.9819297861012809,0.15116585623344012
16,0.9847183534509439,0.13875654708811008,0.9678368983306519,0.20888240762561955
17,0.985132864659327,0.13921284535329442,0.985907112229371,0.13929398652335412
18,0.985575009948269,0.1358087787739598,0.986940590648586,0.13111989510145783
